Skill,Language,Confidence
ECMAScript 6 (ES6),en,0.3054810166358948
EDR,en,0.495686411857605
ELK,en,0.3910134732723236
EMR,ur,0.4816265106201172
ENTERPRISE ARCHITECTURE,ru,0.11598463356494904
ERM,de,0.8888404369354248
ERP Software,pl,0.2910045385360718
ERP System,pl,0.45301344990730286
ESB,en,0.6915724873542786
ESB System,en,0.5791656374931335
ESG,de,0.6930312514305115
ESP32,en,0.47726500034332275
ESP32 Development,en,0.6268539428710938
ETABS,ru,0.18401671946048737
ETL,en,0.4985770583152771
EXCELLENT COMMUNICATION,en,0.4354897439479828
EYD,pl,0.6604107022285461
Eager To Learn New Things,en,0.5126022696495056
Eagle,en,0.4692169427871704
Early Childhood Education,en,0.8998129367828369
Echnical Understanding,en,0.6052560210227966
Echo,en,0.3601185977458954
Echosounder,en,0.3752228319644928
Eclipse,en,0.3126288652420044
Ecommerce,en,0.5616545081138611
Economic Law,en,0.5228826999664307
Economic Values,en,0.1147008165717125
Economics,en,0.3479849398136139
Economist,en,0.5324726104736328
Ecu,scn,0.3719669282436371
Ecu Sensor,en,0.13203217089176178
Edabu,en,0.7038823366165161
Editing Konten,de,0.2899742126464844
Editing Resize,en,0.6868555545806885
Editing Vidio,it,0.35977643728256226
Editor,en,0.7101618051528931
Editor Capcut,en,0.48304760456085205
Editorial Illustrations,en,0.3611108958721161
Editorial Layout,es,0.2743549048900604
Edr/av,zh,0.6001117825508118
Edr/xdr,zh,0.33576321601867676
Education Administration,en,0.8193975687026978
Education Consulting,en,0.8275014758110046
Educational Product Operation,en,0.8387147784233093
Educational System Management,en,0.7224670052528381
Educational Technology,en,0.8115308880805969
Edukasi Dan Komunikasi,id,0.6036821603775024
Edukasi Kesehatan,id,0.8785620927810669
Edukasi Pendidikan,id,0.84779953956604
Edukasi Tk,id,0.25750866532325745
Efisien,nl,0.3139958083629608
Efisiensi Ganda,ca,0.2053116261959076
Ehs Reporting (p2k3,en,0.9477649331092834
Ekonomi,tr,0.28843897581100464
Ekspor Dan Impor,en,0.21054214239120483
Eksternal Auditor Kantor Akuntan Publik,id,0.3611706495285034
Elastic Kibana,en,0.7169550657272339
Elasticsearch,en,0.7218841314315796
Elcad,en,0.5282574892044067
Elderly Care,en,0.5579914450645447
Elderycare,en,0.6342671513557434
Electric Vehicles,en,0.6245606541633606
Electric Welding,en,0.6686351299285889
Electrical,en,0.5416123867034912
Electrical & Control,en,0.457794189453125
Electrical Appliance Sales,en,0.5036169290542603
Electrical Assembly,en,0.6626377105712891
Electrical Cable,en,0.5811191201210022
Electrical Design,en,0.5956846475601196
Electrical Engineering,en,0.6741412878036499
Electrical Installation,en,0.5661522150039673
Electrical Load Calculation,en,0.45233672857284546
Electrical Maintenance,en,0.5247641205787659
Electrical Maintenance Technician,en,0.6460980176925659
Electrical Panel,en,0.6372730731964111
Electrical Performance Test,en,0.5279867649078369
Electrical Safety,en,0.6107748746871948
Electrical Spesification,en,0.4180666506290436
Electrical System Design Expertise,en,0.49193423986434937
Electrical Systems,en,0.5162379741668701
Electrical Testing Equipment,en,0.8027176856994629
Electrical Troubleshooting,en,0.5012236833572388
Electrical Utility,en,0.612131655216217
Electrical Wiring,en,0.42257821559906006
Electricity,en,0.5483042001724243
Electron,en,0.2307165265083313
Electronic Components,en,0.5546737313270569
Electronic Medical Record,en,0.7269830703735352
Electrotheraphy,en,0.7366750836372375
Electrotherapy,en,0.5447217226028442
Elektrick,et,0.13030795753002167
Elektrik,et,0.33929890394210815
Elektrikal,de,0.1408560574054718
Elektrikal Maintenance,en,0.19047172367572784
Elektrikal Plumbing,de,0.2549878656864166
Elektro,de,0.4525940418243408
Elektro Mekanik,de,0.4871000647544861
Elektromedik,hu,0.31616514921188354
Elektromedis,de,0.4552719295024872
Elektronika,de,0.2862890958786011
Elektroterapi,de,0.1612091362476349
Elementor,es,0.24016715586185455
Elementor / Page Builder,en,0.28975751996040344
Elementor Builder,en,0.21778573095798492
Elevasi Bangunan,id,0.5968623757362366
Elite Fire,en,0.46282655000686646
ElysiaJs,en,0.38336434960365295
Email Blasting,en,0.7376922369003296
Email Management,en,0.652763843536377
Email Marketing,en,0.7214550375938416
Embedded Development,en,0.5930376648902893
Embedded Systems,en,0.4577292799949646
Emergency Nurse,en,0.8837032318115234
Emergency Response,en,0.7872025966644287
Emotional Counseling,en,0.6162407994270325
Emotional Intelligence,en,0.5289644002914429
Empathy & Emotional Intelligence,en,0.36507171392440796
Empati & Kecerdasan Emosional,id,0.18846528232097626
Empati & Kesabaran,ms,0.2821328938007355
Empati & emotional intelligence,en,0.4798789322376251
Employee Assessment,en,0.8786602020263672
Employee Branding,en,0.8507368564605713
Employee Contract,en,0.8590005040168762
Employee Contract Management,en,0.7717751264572144
Employee Database,en,0.6444309949874878
Employee Development,en,0.835285484790802
Employee Generated Content,en,0.8362317085266113
Employee Interviews,en,0.8427424430847168
Employee Motivation,en,0.8348809480667114
Employee Relations,en,0.7457594871520996
Employee Services,en,0.8764445185661316
Employer Branding,en,0.7779309153556824
Employer Branding (recruitment-focused),en,0.9616731405258179
Employer Branding Awareness,en,0.7517297267913818
Encryption,en,0.5549365282058716
End To End Recruitment,en,0.6444219350814819
End-to-end Product,en,0.8479447364807129
End-to-end Recruitment Process,en,0.9228401184082031
EndPoint Security,en,0.4500190019607544
Endpoint,en,0.4909219443798065
Energi Terbarukan,ms,0.4187442362308502
Energic,en,0.5957509279251099
Energik,de,0.4721098244190216
Energized By Fast-paced,en,0.9512513875961304
Energy,en,0.779710590839386
Engineer,en,0.9935674667358398
Engineering,en,0.7595694065093994
Engineering Consultant,en,0.6530460715293884
Engineering Practice,en,0.6364502906799316
Engineering process,en,0.8519769906997681
English,en,0.8950952291488647
English (professional),en,0.7858478426933289
English As Second Language,en,0.8268026113510132
English Customer Service,en,0.7953130006790161
English Host,en,0.8867225646972656
English Label,en,0.9304126501083374
English Language,en,0.6385799050331116
English Proficiency,en,0.3240413963794708
English Skill,en,0.8548965454101562
English Teacher,en,0.8122066259384155
English Teaching,en,0.8942197561264038
English Translation,en,0.6550071835517883
English as A Second Language,en,0.9772686958312988
English skill,en,0.8314956426620483
English teacher,en,0.9741465449333191
English-Indonesian Translation,en,0.41077879071235657
Enjoy Working In A Team And Individually,en,0.7380170226097107
Enscape,en,0.45825645327568054
Enterprise Architecture,en,0.4584093391895294
Enterprise Engagement,en,0.3719779849052429
Enterprise Ict Solution Selling,en,0.6344171166419983
Enterprise It Infrastructure,en,0.504725992679596
Enterprise Network Architecture,en,0.43605726957321167
Enterprise Product Pitching,en,0.6373186111450195
Enterprise Solution,en,0.5402094721794128
Enterprise Solutions,en,0.5749179720878601
Enterprise Storage Systems,en,0.4485360383987427
Entertainment And Creative,en,0.45211753249168396
Entertainment Reporter,en,0.44465479254722595
Entertainmentt,en,0.48072218894958496
Entity Framework (EF),en,0.33340588212013245
Entity Requirement Diagram (erd),de,0.2577587962150574
Entrepreneurial,en,0.6662408709526062
Enviromental Awareness,en,0.5016472935676575
Environmental Awareness,en,0.7599653601646423
Environmental Compliance,en,0.78822922706604
Environmental Management,en,0.7081584930419922
Environmental Monitoring,en,0.759253978729248
Environmental Planning,en,0.7809798717498779
Environmental Policy,en,0.7530662417411804
Epson,en,0.9316279292106628
Equipment Assembly,en,0.9027867913246155
Equipment Control,en,0.841091513633728
Equipment Maintenance,en,0.8114369511604309
Equipment Production,en,0.6951194405555725
Equipment Quality Inspection,en,0.8907712697982788
Equipment Setup,en,0.8652536869049072
Equity Investment,en,0.7862179279327393
Equity Story,en,0.4793277680873871
Ereg Rba,de,0.3337183892726898
Erp & Advanced Excel Proficiency,en,0.2311851978302002
Erp / Wms System,en,0.5847337245941162
Erp System Operation,en,0.7547886967658997
Erp/odoo Implementation Lifecycle,en,0.4583030939102173
Erp/wms,en,0.44886037707328796
Esb (esensi Solusi Buana),de,0.19297626614570618
Escalator,en,0.4492899477481842
Esg & Sustainability Compliance,en,0.653129518032074
Esp32,en,0.4060419797897339
Espresso Equipment,en,0.7415654063224792
Est Api,en,0.23589275777339935
Estetika,lv,0.1839584857225418
Estimasi,id,0.5368639826774597
Estimasi Mep,id,0.625224232673645
Estimating,ca,0.27495384216308594
Estimation,ca,0.21708044409751892
Estimator,ca,0.47247233986854553
Estimator Bahan Baku,id,0.3490237891674042
Estimator Interior,ca,0.3305565416812897
Etc),es,0.9737171530723572
Etc.),es,0.901034414768219
Etika Profesi,sh,0.24723868072032928
Etiket Bisnis Jepang,id,0.9355115294456482
Etiquette,fr,0.6311455965042114
Etl,en,0.7064042687416077
Etl / Data Pipeline,en,0.6880924701690674
Etl/elt Pipeline,en,0.8554401397705078
Etos Kerja Kuat,id,0.5581152439117432
Europe Machine Operator,en,0.4576506018638611
Ev Charging,en,0.3101867735385895
Evaluator Parfum,en,0.12459320574998856
Event Driven Architecture,en,0.5253883600234985
Event F&b,de,0.2354630082845688
Event Management,en,0.6410366892814636
Event Modelling,en,0.6067138910293579
Event Operation,en,0.8632518649101257
Event Operations,en,0.8007534742355347
Event Organizer,en,0.7633155584335327
Event Planning,en,0.761538565158844
Event Planning & Coordination,en,0.6187494993209839
Event Producer,en,0.9733482599258423
Event Production,fr,0.46043896675109863
Event Promo,en,0.6176491379737854
Event-Driven Architecture,en,0.35681411623954773
Excavator Operation Skills,en,0.6803942918777466
Excavator Operator,en,0.3651847541332245
Excel,en,0.4570799469947815
Excel & Spreadsheet,en,0.4364628195762634
Excel Expert,en,0.3279419243335724
Excel Mahir,en,0.3906945288181305
Excel Skills,en,0.6451414227485657
Excell,en,0.6467365026473999
Excellent Communication,en,0.547015905380249
Excellent In Legal Drafting,en,0.8277009725570679
Excellent Leadership And Communication Skills,en,0.6914229393005371
Excellent Verbal And Written English Skills,en,0.5794225335121155
Excellent organizational and time-management skills,en,0.8873456120491028
Execellence Interpersonal,en,0.33505621552467346
Execution & System Thinking,en,0.5418321490287781
Execution & Workflow Ownership,en,0.7261616587638855
Execution Mindset,en,0.45313429832458496
Executive Management,en,0.7859306335449219
Executive Negotiation,en,0.9343356490135193
Exel,en,0.4237203001976013
Exercise Plan,en,0.7134284377098083
Exercise Prescription,en,0.6080284714698792
Exercise Theraphy,en,0.8006513118743896
Exercise Therapy,en,0.667058527469635
Exhibition Flower Art,en,0.818141520023346
Exhibition Planning,en,0.8813879489898682
Exhibitions,en,0.9512271285057068
Exhibits Resilience And Persistence In Achieving Targets And Handling Challenges,en,0.599839985370636
Exim And Warehouse,en,0.49880075454711914
Expatriate Management,en,0.8538562059402466
Experience  Fmcg,en,0.528096616268158
Experience Building Strategy Decks And Presentations,en,0.6572269797325134
Experience Handling Ota,en,0.29695889353752136
Experience In Agency / Digital Marketing Is A Plus,en,0.586755633354187
Experience In Cold Calling Or Telesales,en,0.46688908338546753
Experience In Fintech,en,0.6986574530601501
Experience In Leading And Supporting Multiple Project,en,0.7828512191772461
Experience With Common Tools,en,0.7529398202896118
Experimental Research,en,0.3712417483329773
Experimentation Mindset,en,0.30094292759895325
Expired Date Produk,id,0.2023450881242752
Explorative,en,0.5633213520050049
Exploratory Data Analysis,en,0.3243013620376587
Exploratory Testing,en,0.4832012951374054
Export & Import,en,0.30202940106391907
Export & Import Operations,en,0.5493344068527222
Export Documents,en,0.3943204879760742
Export Import Compliance,en,0.5471237897872925
Export Import Documentation,en,0.3358255624771118
Export-Import Compliance,en,0.5218775272369385
Export-Import Documentation,en,0.3282935321331024
Express.Js,en,0.9194868206977844
ExpressJS,en,0.23321428894996643
External Auditor,en,0.4973868131637573
External Relations Management,en,0.5164609551429749
Extract,en,0.6686641573905945
Extrusion Process,en,0.5437031984329224
Eye for detail,en,0.7974287271499634
Eyebrow Embroidery,en,0.4942299723625183
Eyebrow Shaping & Grooming,en,0.4828334450721741
Eyebrow Tattoo,en,0.38991379737854004
Eyelash Extension,en,0.3311569392681122
Eyelash Lift & Tint,en,0.2016962766647339
FBA Inventory Management,en,0.4407036304473877
FEA,en,0.34679725766181946
FEFO,de,0.1915513277053833
FGD,ru,0.5439464449882507
FIBER OPTIC,de,0.3666355013847351
FIFO FEFO,es,0.1382364183664322
FOOD SAFTY,en,0.7400736212730408
FSMS,en,0.44431108236312866
FSSC 22000,cy,0.1463065892457962
FSSC22000,ms,0.22870121896266937
FTTH,it,0.44519126415252686
FTTH-FTTX Planning,en,0.32146725058555603
FTTX Networks,en,0.40988972783088684
Face Massage,fr,0.4401600658893585
Facebook,en,0.6434738636016846
Facebook Ads,en,0.703752875328064
Facial,pt,0.6421023607254028
Facility Management,en,0.7552018761634827
Factory Cleaning,en,0.7570158243179321
Failure Analysis,en,0.3058198392391205
Failure Mode and Effects Analysis (FMEA),en,0.6339520812034607
Faktur Pajak,de,0.7806990146636963
Familiar Dengan Accurate,en,0.3258773982524872
Familiar Dengan Ci/cd / Devsecops,es,0.12567390501499176
Familiar Dengan Kurikulim Cambridge,id,0.20671918988227844
Familiar With Crm Tools (hubspot,en,0.4845803380012512
Familiar With Digital Platforms,en,0.4725077748298645
Familiar With Erp / Sap,en,0.2292356938123703
Familiar With Forecast Report,en,0.4080337584018707
Familiar With Supply Chain,en,0.5371727347373962
Fancy Coffee,en,0.6240570545196533
Farm To Table,en,0.8294185996055603
Farmakologi,de,0.2810482382774353
Farmakologi klinis,de,0.2025979906320572
Fashion Brand Sales,en,0.3004791736602783
Fashion Creator,en,0.5176843404769897
Fashion Design,en,0.44974392652511597
Fashion Editing,en,0.5256882309913635
Fashion Market,en,0.6304558515548706
Fashion Production,fr,0.42027002573013306
Fashion Stylist,en,0.5456039309501648
Fashion Trend,en,0.2408234030008316
Fasih Berbahsa China,en,0.42015010118484497
Fasih Mandarin Dan Inggris,id,0.9447987675666809
Fast Editing (tiktok Pacing),en,0.4804730713367462
Fast Food Preparation,en,0.6598299145698547
Fast Food Restaurant Supervisor,en,0.6047735214233398
Fast Learner,en,0.3763241767883301
Fast Moving And Roll Over,en,0.23894619941711426
Fast Moving Consumer Goods,en,0.5542386174201965
Fast Respon,en,0.2003617137670517
Fast Response,en,0.4659319221973419
Fast Response & Adaptif,fr,0.30288055539131165
Fast Typing,de,0.27677273750305176
Fast learner,en,0.6749550104141235
Fast-Paced Environment,en,0.8325474262237549
FastAPI,en,0.3515186011791229
Fastapi,fr,0.4396090507507324
Fastlane,en,0.449345201253891
Fault Repair,en,0.6326685547828674
Fcmg,fr,0.3473431169986725
Feature Engineering,en,0.7939012050628662
Fee Collection,en,0.3869023323059082
Feedback Receptiveness,en,0.49541011452674866
Feeding & Nutrition Support,en,0.5609230399131775
Feeding Difficulty,en,0.7351140975952148
Female Preferable,en,0.6798548102378845
Fertilizer,en,0.497896283864975
Festronik),pl,0.3682307004928589
Fiber Optic,en,0.5458455681800842
Fiber Optic L1,en,0.572875440120697
Fiber Optic Routing & Topology,en,0.5904472470283508
Fiber Optic Systems,en,0.5341993570327759
Fiberglass,en,0.6134171485900879
Field Accounting,en,0.8255953192710876
Field Coordination,en,0.6537766456604004
Field Execution,en,0.7536684274673462
Field Implementation,en,0.602671205997467
Field Inspection,en,0.8210654854774475
Field Intervention,en,0.753718376159668
Field Marketing,en,0.7685652375221252
Field Operations,en,0.8390020132064819
Field Service,en,0.7920341491699219
Field Surveying,en,0.7790230512619019
Field Work,en,0.7545037865638733
